order_item_id,order_id,product_id,quantity,unit_price,discount_rate
135,77,105,3,1270.04,0.03
136,78,218,4,1509.83,0.15
137,78,132,1,4497.71,0.15
138,79,109,1,209.38,0.03
139,79,248,1,396.57,0.03
140,80,293,1,145.74,0
141,81,105,1,1313.47,0
142,81,30,4,148.71,0.2
143,82,139,2,208.59,0
144,83,282,2,1861.0,0
145,83,289,1,3499.15,0.05
146,84,140,1,291.36,0
147,84,232,5,1440.32,0.03
148,84,79,1,48.88,0.1
149,84,165,4,99.11,0.2
150,85,174,1,128.74,0
151,85,251,4,230.98,0.15
152,86,239,5,62.32,0.1
153,87,109,1,227.16,0.1
154,87,73,1,535.69,0.05
155,88,275,5,1551.34,0.2
156,88,126,4,23.3,0.1
157,88,285,3,154.74,0.03
158,88,209,5,8245.68,0.15
159,89,297,1,189.58,0.2
160,90,215,5,125.37,0.2
161,91,95,1,62.21,0.15
162,91,248,2,395.82,0
163,92,158,5,31.88,0.1
164,92,188,4,135.62,0
165,93,181,3,484.69,0.05
166,93,110,5,57.48,0.2
167,94,167,5,214.41,0.15
168,94,74,5,383.9,0
169,94,26,1,944.83,0.1
170,95,105,3,1278.97,0.15
171,95,239,2,68.01,0
172,96,194,5,13813.86,0.15
173,97,58,4,895.0,0.05
174,98,291,5,2136.65,0.03
175,99,70,3,1006.09,0.15
176,99,275,2,1502.0,0.2
177,99,135,1,516.9,0.05
178,100,291,1,2237.67,0.1
179,101,199,4,353.88,0.03
180,102,120,3,312.86,0.1
181,102,186,2,1552.42,0
182,103,146,5,16138.82,0.05
183,103,158,3,31.77,0.05
184,104,125,5,230.85,0.05
185,105,232,4,1458.85,0.1
186,106,147,2,1940.47,0
187,107,149,5,161.83,0.2
188,107,194,4,13298.28,0
189,107,147,4,1789.01,0.2
190,108,83,2,1623.87,0
191,108,161,1,5397.33,0.03
192,109,29,3,37.44,0.2
193,109,57,1,185.77,0.1
194,110,98,1,11275.24,0.05
195,110,259,3,251.62,0.15
196,110,79,2,51.08,0
197,111,14,1,70.23,0.15
198,111,73,5,514.82,0
199,112,291,2,2310.95,0
200,112,162,1,18407.43,0.1
201,113,106,1,1870.76,0.2
202,113,150,4,426.51,0.03
203,113,77,3,64.62,0
204,114,4,2,2352.8,0.1
205,114,158,1,32.36,0.15
206,115,181,2,496.52,0.15
207,116,293,5,136.81,0.15
208,117,186,4,1576.61,0.05
209,117,295,2,342.11,0.15
210,117,131,0,1015.54,0.15
211,118,121,5,816.86,0
212,118,262,3,767.53,0.03
213,119,230,5,1291.73,0
214,120,25,1,-1149.04,0.03
215,120,229,1,385.7,0.2
216,120,100,2,1936.94,0.05
217,121,36,5,3558.7,0.2
218,121,209,5,7939.22,0
219,122,45,4,208.88,0.1
220,122,265,2,897.4,0.1
221,123,43,4,80.88,0.2
222,123,231,2,512.36,0
223,124,144,4,65.82,0.1
224,125,217,5,1325.78,0.15
225,125,229,1,393.47,0.1
226,126,24,3,880.42,0.15
227,126,47,0,47.66,0.03
228,127,167,0,238.66,0.2
229,128,242,5,14387.18,0.1
230,128,227,1,1020.14,0.15
231,129,114,3,13208.33,0.05
232,129,169,5,732.07,0.1
233,129,174,1,114.86,0.05
234,130,114,3,13322.08,0.03
235,130,239,5,68.94,0.05
236,130,37,2,280.44,0.15
237,130,19,1,2100.14,0
238,131,27,1,79.53,0.2
239,132,229,2,367.63,0.15
240,133,125,2,215.54,0.03
241,133,217,4,1222.38,0.2
242,133,13,5,51.99,0.03
243,134,146,3,16335.72,0
244,135,94,2,119.19,0.05
245,135,142,5,77.95,0.2
246,136,184,1,973.41,0
247,137,214,3,429.25,0.15
248,137,113,1,7217.08,0
249,138,74,3,367.69,0.05
250,138,185,2,689.25,0.05
251,138,85,1,1062.05,0.15
252,138,270,5,120.13,0.2
253,139,236,1,75.0,0.15
254,139,132,5,4578.59,0.1
255,140,260,2,1407.63,0
256,141,156,5,313.58,0
257,141,184,1,1031.42,0.03
258,142,21,5,118.76,0.05
259,142,25,3,1199.31,0.1
260,143,30,1,141.47,0.15
261,143,169,1,158.57,0
262,144,83,4,1622.3,0.2
263,145,110,1,61.51,0.15
264,145,208,2,47.79,0.05
265,146,285,4,164.52,0.1
266,147,17,2,8150.19,0.03
267,147,60,4,82.86,0
268,148,113,5,6737.06,0.05
269,149,169,4,988.07,0.15
270,149,56,3,935.29,0.2
271,150,212,5,2837.39,0.15
272,151,114,1,12526.47,0.03
273,151,52,4,1408.12,0.1
274,152,229,1,371.83,0
275,152,70,2,1021.11,0.2
276,153,256,4,42.95,0.2
277,154,77,4,71.86,0.1
278,155,116,4,4086.57,0.2
279,156,289,2,3761.88,0.03
280,157,195,4,858.13,0.03
281,157,299,3,223.29,0
282,157,172,5,179.46,0.1
283,158,139,1,201.55,0.15
284,158,167,5,227.2,0.05
285,159,49,2,1879.72,0
286,159,249,3,804.9,0.05
287,160,224,5,17.41,0.05
288,161,40,4,1436.45,0.05
289,161,225,1,6594.05,0
290,162,292,4,1401.13,0.03
291,162,234,1,1008.44,0
292,163,231,1,479.55,0.03
293,164,196,3,1085.34,0
294,165,72,3,357.56,0.05
295,166,51,5,1535.17,0.05
296,166,12,3,332.34,0
297,167,295,2,325.02,0.1
298,168,268,3,430.74,0.05
299,169,99,2,1423.08,0.1
300,169,60,4,84.09,0.1
301,170,97,5,5691.03,0.2
302,170,88,2,778.45,0
303,170,212,3,2854.44,0.03
304,171,104,2,1166.86,0.2
305,172,224,3,16.99,0.03
306,172,22,3,900.39,0.05
307,173,258,5,13210.2,0.03
308,174,198,2,501.5,0
309,175,127,4,42.75,0
310,176,178,1,13082.67,0.2
311,176,129,1,8009.54,0
312,176,178,5,12632.45,0.15
313,177,47,4,53.12,0.15
314,178,48,5,38.89,0.1
315,179,259,1,243.0,0.03
316,179,284,5,110.74,0.03
317,179,12,5,330.67,0.2
318,180,242,3,13773.38,0.1
319,181,74,4,348.69,0.05
320,182,197,4,844.6,0.03
321,182,120,4,288.57,0
322,182,26,4,1017.92,0.05
323,183,133,3,1039.23,0.1
324,183,297,2,186.27,0.15
325,184,144,1,65.71,0.1
326,184,233,1,272.06,0.03
327,184,271,5,81.88,0.1
328,185,239,5,61.2,0.1
329,185,130,5,9056.09,0
330,185,34,5,5565.9,0
331,185,259,3,223.22,0.2
332,186,14,3,62.25,0
333,187,13,4,58.59,0.03
334,187,277,1,290.48,0.05
335,187,105,1,1162.92,0.1
336,187,255,3,34.27,0.03
337,188,93,1,41.13,0.05
338,189,32,1,34.76,0.2
339,189,58,5,954.63,0.2
340,189,89,3,501.79,0.15
341,190,128,1,98.32,0
342,190,175,1,70.14,0
343,191,27,1,74.87,0.2
344,191,156,3,328.02,0.03
345,192,9,4,346.81,0.1
346,192,49,4,1870.2,0
347,193,233,2,255.53,0.15
348,193,168,5,1263.48,0
349,194,140,4,310.29,0
350,194,23,4,306.15,0.03
351,194,4,4,2246.0,0.1
352,195,124,5,92.04,0.15
353,195,283,5,225.57,0.1
354,195,33,1,4603.7,0.1
355,196,190,3,69.81,0.05
356,196,87,4,348.07,0
357,197,76,5,354.83,0.03
358,197,16,1,46.46,0.05
359,197,75,1,187.04,0.15
360,198,246,3,-1240.77,0.05
361,198,215,4,114.35,0
362,198,193,4,5385.3,0.1
363,199,44,5,421.05,0.2
364,199,1,5,6918.15,0.05
365,200,67,5,1527.77,0.15
366,201,26,4,908.13,0.03
367,202,151,3,271.97,0.15
368,202,91,3,71.72,0.03
369,203,8,3,413.43,0.1
370,203,295,2,345.91,0.03
371,203,88,5,791.33,0
372,204,196,2,1098.34,0.1
373,204,165,4,101.0,0.05
374,205,274,2,9087.46,0.1
375,205,109,5,224.13,0
376,205,93,3,41.17,0.1
377,206,44,2,419.39,0.1
378,207,11,2,136.2,0.15
379,207,65,1,9572.41,0
380,207,31,4,56.82,0.1
381,207,65,4,9339.14,0.03
382,208,211,5,802.39,0.15
383,208,152,4,394.3,0.2
384,208,51,4,1564.66,0.1
385,209,36,2,3953.24,0.15
386,210,103,3,455.68,0.2
387,210,71,4,191.28,0.03
388,211,292,4,1306.42,0.15
389,212,116,4,4102.34,0.03
390,212,6,5,1570.91,0
391,212,96,2,99.06,0.03
392,212,274,3,9062.26,0
393,213,290,0,12676.8,0.1
394,214,267,4,87.21,0.1
395,214,28,3,382.42,0.15
396,215,93,0,45.13,0.1
397,215,126,4,24.55,0
398,215,119,5,88.78,0.1
399,216,297,4,181.27,0.15
400,216,266,3,2066.67,0.03
401,216,46,4,92.88,0.1
402,217,137,5,1136.96,0.1
403,217,87,5,346.96,0.15
404,218,205,5,174.41,0.05
405,219,106,1,1854.52,0.03
406,219,55,0,466.29,0.03
407,220,53,5,788.84,0.15
408,220,77,2,65.13,0.05
409,220,222,2,22.24,0.15
410,221,137,4,1156.76,0.05
411,221,64,2,31.39,0.05
412,222,15,1,80.09,0
413,222,96,1,107.4,0
414,223,154,5,1626.19,0.03
415,224,57,1,196.41,0.03
416,225,281,1,635.55,0.15
417,225,238,2,148.4,0.2
418,226,9,1,314.41,0.2
419,227,177,3,7350.58,0
420,228,294,5,1015.78,0.1
421,228,59,5,61.58,0.05
422,228,51,1,1546.44,0.03
423,229,73,1,531.0,0.1
424,230,50,2,9536.57,0.2
425,231,88,2,772.87,0.2
426,231,29,1,40.84,0.05
427,231,109,4,205.49,0.03
428,232,160,4,104.92,0
429,232,212,4,2673.55,0.15
430,233,178,5,12465.65,0.2
431,234,15,3,81.35,0
432,235,258,2,13770.88,0.03
433,235,11,5,135.22,0.15
434,236,81,2,8257.92,0
435,237,123,1,218.42,0
436,237,135,1,471.48,0.05
437,238,2,2,7645.85,0.05
438,238,257,4,4036.89,0
439,239,12,1,297.91,0.05
440,239,153,4,2465.89,0.2
441,240,89,4,496.71,0.03
442,240,31,5,51.46,0.2
443,241,138,3,1896.57,0.05
444,241,165,1,104.12,0.05
445,242,133,5,1058.17,0.15
446,242,126,5,24.77,0
447,243,159,1,45.51,0
448,243,71,1,185.22,0.15
449,243,261,3,270.29,0
450,244,206,2,164.44,0.03
451,244,71,3,192.3,0.2
452,244,118,1,612.36,0
453,245,185,1,625.56,0.1
454,246,217,3,1356.94,0.1
455,246,91,3,66.19,0.15
456,246,249,1,857.47,0
457,246,122,4,1400.78,0.1
458,247,291,1,2189.94,0
459,248,15,4,79.33,0.1
460,249,5,3,212.63,0.15
461,250,288,4,108.85,0.2
462,251,232,2,1447.64,0.1
463,252,24,5,854.88,0.05
464,253,5,5,235.21,0.05
465,254,146,3,17168.18,0.03
466,254,50,3,9663.14,0.03
467,255,53,4,128482.34,0.03
468,255,296,5,344.27,0.05
469,255,140,4,293.59,0.15
470,255,141,5,211.93,0.15
471,256,12,4,322.7,0.1
472,257,33,4,4759.94,0.1
473,258,27,2,72.17,0.15
474,258,13,5,52.53,0.15
475,259,60,1,78.15,0.03
476,259,153,4,1257.93,0.1
477,259,130,5,8646.43,0
478,260,122,2,1449.29,0.1
479,260,114,1,12103.18,0.1
480,261,170,5,1479.78,0.15
481,261,25,1,1185.68,0.1
482,261,296,2,334.28,0.05
483,262,73,3,518.49,0.1
484,262,46,2,88.76,0.1
485,262,119,1,96.14,0.05
486,263,298,1,281.82,0.03
487,264,204,4,130.56,0.03
488,265,237,5,104.46,0
489,265,255,3,35.41,0.15
490,266,82,4,-6485.75,0.2
491,266,1,4,6857.51,0.05
492,266,112,3,18.99,0.15
493,267,141,1,211.04,0.15
494,268,281,1,596.25,0.03
495,268,267,1,89.33,0
496,269,213,4,676.13,0.1
497,269,169,5,1711.77,0.1
498,270,248,4,380.14,0.2
499,270,75,2,186.79,0.03
500,270,170,3,1444.21,0.05
501,271,26,1,965.19,0.05
502,271,22,2,806.57,0.1
503,272,84,2,1798.16,0
504,273,243,5,1417.56,0.15
505,274,71,2,186.65,0.03
506,275,102,5,1206.7,0.05
507,275,290,5,12023.36,0.2
508,276,146,1,16437.87,0.15
509,277,177,1,8327.1,0.15
510,278,259,5,236.24,0.03
511,278,175,5,67.41,0
512,278,285,1,151.66,0.2
513,279,223,5,39.23,0.2
514,279,281,5,649.07,0.15
515,280,137,2,1113.68,0.05
516,280,228,0,3903.63,0.05
517,281,193,2,136788.38,0.15
518,282,60,3,77.39,0
519,282,277,4,297.04,0.1
520,283,111,4,21.54,0.03
521,284,81,1,8164.62,0.05
522,285,113,3,6759.6,0
523,286,284,1,107.83,0.05
524,287,76,5,349.96,0.1
525,287,89,1,546.4,0.2
526,287,232,4,1399.21,0
527,288,298,5,282.44,0.1
528,288,252,5,420.28,0
529,289,273,0,5377.55,0.1
530,289,235,4,204.75,0.03
531,289,196,1,1069.87,0.05
532,289,251,5,225.05,0.05
533,290,38,1,305.7,0.2
534,290,119,2,88.81,0
535,290,27,0,81.44,0.03
536,290,269,3,29.28,0.1
537,291,93,5,40.56,0.1
538,291,211,1,807.56,0.05
539,291,153,1,464.6,0
540,292,40,1,1541.03,0
541,292,9,1,320.56,0.15
542,292,230,3,1409.57,0
543,293,297,3,193.18,0.1
544,294,246,1,1182.14,0.03
545,295,23,3,300.73,0.03
546,295,290,5,13215.21,0.1
547,295,232,1,1508.95,0.05
548,295,28,2,423.57,0.03
549,296,138,3,1995.6,0.2
550,297,113,5,112301.33,0.05
551,298,110,0,58.02,0.05
552,298,3,0,648.85,0
553,299,254,4,49.49,0.1
554,300,163,3,696.49,0.15
555,300,128,2,102.05,0.05
556,301,268,4,472.61,0.05
557,301,73,4,512.8,0.2
558,302,220,4,226.56,0.05
559,302,199,2,358.49,0.05
560,303,29,5,38.4,0.1
561,303,142,1,73.28,0.1
562,304,297,4,193.72,0
563,304,26,5,968.97,0.2
564,304,84,4,1973.03,0.15
565,304,231,4,467.94,0
566,305,210,2,16523.82,0.03
567,305,189,2,213.11,0
568,306,28,1,412.09,0.15
569,307,25,3,1212.94,0
570,307,31,3,53.05,0.1
571,308,85,4,992.71,0
572,308,21,0,124.31,0.15
573,308,26,5,1025.3,0.03
574,309,247,3,301.63,0.15
575,309,32,2,35.47,0.15
576,309,186,3,1460.78,0.03
577,310,240,1,53.71,0.03
578,310,134,5,500.38,0.03
579,311,67,3,1657.93,0.03
580,311,118,3,627.16,0.1
581,311,248,2,435.03,0.15
582,311,245,1,687.49,0.03
583,312,133,5,1126.08,0.05
584,313,238,2,134.6,0.03
585,314,267,3,87.39,0.15
586,315,55,4,486.52,0.05
587,315,173,4,211.37,0.05
588,315,152,1,408.75,0.03
589,316,274,1,8909.38,0.1
590,317,180,1,3536.08,0
591,317,141,1,196.03,0.1
592,318,300,3,76.0,0
593,319,15,1,75.13,0.2
594,319,93,3,43.97,0.05
595,320,157,2,79.81,0.2
596,320,51,1,1375.45,0.2
597,320,59,5,60.37,0.03
598,321,143,5,33.01,0.03
599,321,207,3,28.73,0.03
600,321,73,3,531.52,0.03
601,322,210,5,17433.2,0.05
602,322,285,4,167.84,0
603,323,221,1,73.88,0.2
604,323,36,3,3905.0,0.2
605,323,61,4,103.87,0.15
606,324,18,3,14379.55,0.15
607,325,126,1,24.53,0.05
608,325,217,3,1285.75,0
609,326,163,5,775.43,0.05
610,327,198,4,559.77,0.15
611,327,24,2,815.68,0.03
612,328,161,5,6125.52,0
613,328,148,2,907.82,0.03
614,329,10,3,2175.62,0.2
615,330,216,2,1741.47,0
616,330,271,3,80.57,0.2
617,330,152,1,434.42,0.2
618,331,286,1,70.57,0.2
619,331,259,5,222.04,0.15
620,331,35,1,2191.74,0.1
621,332,76,1,324.69,0.15
622,332,23,2,306.42,0
623,332,136,4,418.22,0.05
624,333,233,2,285.14,0.1
625,333,16,1,49.46,0.2
626,333,204,4,130.95,0.2
627,333,256,1,45.74,0.15
628,334,171,5,152.62,0.15
629,335,298,5,312.84,0.15
630,336,28,1,394.43,0
631,336,170,3,1514.41,0.2
632,336,291,3,2030.75,0
633,337,77,2,71.18,0
634,337,218,4,1622.56,0.05
635,337,121,2,799.75,0
636,338,247,4,277.43,0.05
637,339,246,5,1310.79,0.03
638,339,214,3,410.37,0.15
639,339,127,3,42.58,0.03
640,340,97,2,5597.22,0.05
641,341,172,4,190.5,0.15
642,341,254,4,48.73,0.15
643,341,269,5,32.34,0.05
644,341,242,1,14579.79,0.1
645,342,95,4,63.59,0.1
646,343,283,2,224.06,0.03
647,343,116,4,3772.41,0
648,344,279,3,349.39,0.03
649,344,260,4,1299.73,0.05
650,344,268,2,468.59,0.03
651,345,120,3,278.77,0
652,346,236,4,144672.32,0.2
653,347,268,3,429.75,0.15
654,347,181,3,517.1,0
655,347,241,3,4764.75,0.1
656,347,16,5,48.81,0.05
657,348,214,3,416.92,0.15
658,349,204,4,131.04,0.2
659,350,26,3,1011.58,0.05
660,350,81,4,8749.18,0.03
661,351,295,3,344.75,0
662,352,48,3,39.58,0.05
663,352,186,1,1582.76,0.2
664,353,167,2,222.65,0.03
665,353,81,0,9242.96,0.2
666,354,183,1,373.24,0.05
667,354,163,2,688.82,0.05
668,354,147,1,1737.24,0
669,355,39,3,464.0,0.2
670,356,218,3,1552.36,0.15
671,356,95,1,65.63,0.15
672,357,164,4,4261.03,0.05
673,357,143,1,36.77,0.15
674,357,21,5,123.41,0.15
675,358,204,1,135.62,0.1
676,359,171,1,165.51,0.2
677,359,106,5,1708.83,0
678,360,103,5,447.18,0.2
679,360,232,2,1404.73,0
680,360,285,5,154.03,0.15
681,360,132,2,4261.28,0.03
682,361,266,1,2041.49,0.15
683,362,52,4,1379.68,0.03
684,362,11,4,130.48,0.1
685,362,243,1,1396.36,0.15
686,363,163,5,723.48,0
687,363,272,2,30.03,0.2
688,364,271,1,80.19,0.03
689,364,199,4,354.2,0.05
690,365,50,1,10244.65,0.2
691,365,180,1,3612.12,0.15
692,365,140,5,305.56,0.2
693,366,144,3,64.09,0.1
694,367,262,4,825.96,0.2
695,368,247,2,272.62,0
696,368,141,4,200.08,0.05
697,369,80,1,73.7,0.15
698,369,1,4,7167.02,0
699,369,71,3,203.5,0.1
700,369,143,1,36.4,0.1
701,370,84,2,1905.02,0.1
702,370,164,5,4608.41,0.05
703,371,27,2,72.78,0.05
704,372,259,4,252.15,0.1
705,372,165,4,102.09,0.2
706,373,202,3,2300.95,0.15
707,373,259,3,229.47,0.1
708,374,196,2,1186.53,0.2
709,374,232,4,1402.39,0
710,374,53,5,797.86,0.1
711,375,220,5,220.86,0
712,376,95,5,65.61,0.2
713,377,299,1,213.38,0.15
714,378,189,3,214.4,0.05
715,378,91,2,73.86,0.05
716,379,140,4,317.37,0
717,380,87,4,333.18,0.03
718,381,59,1,59.47,0.2
719,382,25,2,1228.04,0.15
720,383,43,4,79.72,0.15
721,384,92,4,182.28,0.05
722,384,239,2,61.34,0.1
723,384,64,2,32.81,0.15
724,385,148,5,913.5,0.2
725,385,59,3,58.03,0
726,386,4,1,2326.03,0
727,386,251,2,241.03,0.1
728,387,180,3,3766.43,0
729,388,235,1,189.34,0.1
730,388,73,4,526.64,0.1
731,389,252,1,138560.98,0.15
732,390,280,3,446.78,0
733,391,92,4,177.8,0.03
734,391,265,3,929.33,0.15
735,392,77,5,71.58,0.1
736,392,172,4,175.19,0.05
737,392,92,1,171.03,0.2
738,393,117,4,195.91,0
739,393,76,2,329.36,0.15
740,394,21,0,112.36,0.1
741,394,118,5,649.1,0.03
742,394,35,2,1891.5,0.15
743,395,129,5,8173.01,0.03
744,396,276,3,4312.78,0.2
745,396,235,3,191.9,0.1
746,396,261,4,-246.67,0.2
747,396,7,1,146.99,0
748,397,48,3,41.0,0.05
749,397,184,5,1067.54,0.2
750,397,285,3,167.83,0.05
751,398,190,3,69.78,0.15
752,398,104,1,-1171.68,0.2
753,398,275,4,1485.04,0.15
754,399,208,3,50.46,0.05
755,400,13,4,56.46,0
756,400,63,5,1243.03,0
757,401,290,2,13552.91,0.05
758,401,177,5,94644.62,0.05
759,402,218,3,138502.99,0.15
760,402,44,4,425.63,0.03
761,403,282,3,1715.43,0.03
762,404,47,1,51.62,0.05
763,405,7,2,148.44,0.03
764,406,216,3,1613.93,0.2
765,406,298,2,283.82,0.1
766,406,75,3,103587.06,0.15
767,407,277,5,272.21,0.03
768,407,201,1,299.91,0.15
769,407,53,1,838.92,0.2
770,408,243,4,1317.07,0.1
771,408,125,1,225.79,0.15
772,409,48,5,43.44,0
773,410,134,2,492.64,0.05
774,411,231,5,498.34,0.03
775,412,94,2,115.68,0.05
776,413,225,1,6805.31,0
777,413,105,4,1249.6,0.05
778,413,39,3,459.34,0.2
779,414,15,5,84.55,0.03
780,414,3,5,583.4,0.03
781,414,214,1,428.34,0.1
782,415,214,4,385.92,0.2
783,415,220,2,241.97,0.03
784,416,239,5,63.48,0.03
785,416,129,3,8285.55,0.03
786,417,134,4,544.58,0.03
787,418,185,3,628.08,0.1
788,419,155,2,107.03,0.2
789,420,55,5,462.43,0.2
790,420,104,1,1174.33,0.05
791,421,118,3,610.19,0.1
792,422,157,4,81.18,0.2
793,422,93,5,41.09,0.03
794,422,281,1,579.66,0.03
795,422,210,3,17533.6,0.05
796,423,43,1,84.94,0.2
797,424,95,4,59.0,0.03
798,424,96,1,112.1,0.1
799,425,202,4,2333.78,0.15
800,426,114,3,12941.66,0.05
801,427,170,4,1550.13,0.1
802,427,139,5,203.74,0.1
803,428,109,1,-218.78,0.2
804,428,162,3,17336.69,0.1
805,428,146,2,15805.72,0.05
806,428,67,2,1654.69,0.03
807,429,25,2,1219.69,0.15
808,429,137,5,1198.43,0.05
809,430,149,2,171.02,0
810,430,111,4,21.2,0.03
811,431,126,4,23.61,0
812,431,156,2,321.11,0.03
813,431,274,2,8782.15,0.03
814,432,239,4,64.84,0.05
815,432,200,1,745.35,0
816,433,22,3,862.4,0.2
817,434,65,5,9384.53,0.03
818,434,218,5,1518.71,0.15
819,435,14,1,67.45,0.05
820,435,252,1,406.44,0.1
821,435,24,5,915.8,0.05
822,436,109,1,225.72,0.2
823,437,95,1,62.6,0.15
824,437,75,2,176.66,0.15
825,438,155,2,109.76,0
826,439,177,5,7980.04,0.03
827,439,109,5,213.95,0.1
828,440,255,5,34.24,0.05
829,440,42,1,2473.19,0.1
830,441,28,4,397.63,0.2
831,441,238,1,139.8,0.03
832,441,253,3,45.43,0.1
833,442,163,5,738.91,0
834,443,130,5,9433.16,0.05
835,444,134,5,533.71,0.2
836,445,262,3,733.39,0.03
837,445,62,5,43.35,0.2
838,446,290,4,12819.42,0.05
839,446,157,2,80.51,0.03
840,447,62,3,42.55,0.03
841,447,248,3,391.7,0.2
842,448,54,3,716.82,0
843,449,198,1,501.28,0
844,450,26,4,905.66,0.15
845,450,34,3,6063.53,0.2
846,451,217,1,1356.61,0.1
847,451,53,5,777.66,0.1
848,452,158,5,36.13,0
849,452,85,3,1046.26,0.05
850,453,3,3,581.93,0.03
851,454,142,3,77.29,0.05
852,454,161,3,5817.48,0.1
853,455,21,2,127.98,0.2
854,456,158,4,34.48,0.03
855,456,172,3,182.57,0.2
856,457,103,5,419.26,0.15
857,457,169,4,271.33,0.1
858,457,244,5,1695.19,0.1
859,458,217,2,1340.59,0.2
860,458,115,2,921.14,0.2
861,458,28,2,399.65,0.15
862,459,233,2,278.25,0.05
863,459,155,2,118.51,0.15
864,460,126,5,24.06,0.15
865,461,61,1,97.68,0.05
866,462,44,4,386.85,0.1
867,463,145,2,5124.22,0.15
868,464,19,3,-2076.24,0.03
869,464,289,2,3785.9,0.03
870,464,10,3,2148.64,0.03
871,464,85,1,996.93,0.03
